cik,ticker,year_old,year_new,filepath,n_added,n_removed,similarity,added_ratio
884887,RCL,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/884887_2020_2021.json,287,116,0.0715,0.6336
884887,RCL,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/884887_2021_2022.json,215,250,0.0336,0.5144
884887,RCL,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/884887_2022_2023.json,109,169,0.0935,0.3045
1024478,ROK,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/1024478_2015_2016.json,35,39,0.4175,0.2991
1024478,ROK,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1024478_2016_2017.json,39,33,0.2484,0.3171
1024478,ROK,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1024478_2017_2018.json,65,46,0.2234,0.4577
1024478,ROK,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1024478_2018_2019.json,40,31,0.4986,0.2649
1024478,ROK,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1024478_2019_2020.json,57,41,0.337,0.3413
1024478,ROK,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1024478_2020_2021.json,44,36,0.7305,0.2514
1024478,ROK,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1024478_2021_2022.json,73,83,0.3344,0.4424
1024478,ROK,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1024478_2022_2023.json,28,45,0.4918,0.1892
872589,REGN,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/872589_2015_2016.json,296,225,0.3828,0.4347
872589,REGN,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/872589_2016_2017.json,189,186,0.7309,0.2767
872589,REGN,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/872589_2017_2018.json,278,253,0.2605,0.3927
872589,REGN,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/872589_2018_2019.json,270,290,0.3272,0.3959
872589,REGN,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/872589_2019_2020.json,242,272,0.3647,0.3712
872589,REGN,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/872589_2020_2021.json,389,205,0.5736,0.4636
872589,REGN,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/872589_2021_2022.json,292,280,0.0295,0.3427
872589,REGN,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/872589_2022_2023.json,277,274,0.0347,0.3236
95574,SVU,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/95574_2015_2016.json,25,30,0.8367,0.2358
95574,SVU,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/95574_2016_2017.json,54,36,0.6548,0.4355
95574,SVU,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/95574_2017_2018.json,35,28,0.5785,0.2672
95574,SVU,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/95574_2018_2019.json,115,66,0.4143,0.6389
95574,SVU,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/95574_2019_2020.json,126,77,0.2289,0.5502
95574,SVU,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/95574_2020_2021.json,48,46,0.1547,0.2078
95574,SVU,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/95574_2021_2022.json,75,54,0.1916,0.2976
95574,SVU,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/95574_2022_2023.json,75,89,0.1506,0.3151
895421,MS,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/895421_2015_2016.json,73,84,0.0534,0.2955
895421,MS,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/895421_2016_2017.json,122,97,0.0666,0.4485
354950,HD,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/354950_2015_2016.json,58,54,0.3447,0.4113
354950,HD,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/354950_2016_2017.json,65,63,0.2021,0.4545
354950,HD,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/354950_2017_2018.json,92,64,0.3161,0.538
354950,HD,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/354950_2018_2019.json,80,64,0.41,0.4278
354950,HD,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/354950_2019_2020.json,84,57,0.6195,0.3925
354950,HD,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/354950_2020_2021.json,161,112,0.2608,0.6122
354950,HD,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/354950_2021_2022.json,127,125,0.2025,0.4792
354950,HD,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/354950_2022_2023.json,142,143,0.1222,0.5379
899051,ALL,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/899051_2015_2016.json,125,115,0.0853,0.4864
899051,ALL,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/899051_2016_2017.json,129,72,0.3633,0.4108
899051,ALL,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/899051_2017_2018.json,242,200,0.0559,0.6817
899051,ALL,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/899051_2018_2019.json,205,162,0.1085,0.5151
899051,ALL,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/899051_2019_2020.json,154,354,0.048,0.7778
899051,ALL,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/899051_2020_2021.json,63,57,0.1182,0.3088
899051,ALL,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/899051_2021_2022.json,58,59,0.1997,0.2857
899051,ALL,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/899051_2022_2023.json,74,61,0.1306,0.3426
86312,TRV,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/86312_2015_2016.json,126,116,0.4122,0.2414
86312,TRV,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/86312_2016_2017.json,155,171,0.1666,0.3063
86312,TRV,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/86312_2017_2018.json,154,151,0.3358,0.3026
86312,TRV,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/86312_2018_2019.json,161,143,0.1565,0.3055
86312,TRV,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/86312_2019_2020.json,113,132,0.4608,0.2224
86312,TRV,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/86312_2020_2021.json,206,318,0.1275,0.5202
86312,TRV,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/86312_2021_2022.json,103,114,0.5254,0.2675
86312,TRV,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/86312_2022_2023.json,72,99,0.6545,0.2011
1043186,ARE,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/1043186_2015_2016.json,55,43,0.4779,0.4783
1043186,ARE,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1043186_2016_2017.json,35,31,0.7167,0.2941
1043186,ARE,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1043186_2017_2018.json,75,44,0.1844,0.5
1043186,ARE,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1043186_2018_2019.json,59,76,0.4239,0.4436
1043186,ARE,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1043186_2019_2020.json,382,133,0.0077,1.0
1043186,ARE,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1043186_2020_2021.json,170,91,0.396,0.368
1043186,ARE,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1043186_2021_2022.json,112,104,0.4429,0.2383
1043186,ARE,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1043186_2022_2023.json,123,262,0.1928,0.3739
91576,KEY,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/91576_2015_2016.json,99,60,0.279,0.3653
91576,KEY,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/91576_2016_2017.json,76,90,0.116,0.2957
91576,KEY,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/91576_2017_2018.json,62,73,0.7652,0.252
91576,KEY,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/91576_2018_2019.json,74,56,0.6589,0.2803
91576,KEY,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/91576_2019_2020.json,98,86,0.5011,0.3551
91576,KEY,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/91576_2020_2021.json,125,63,0.5817,0.3698
91576,KEY,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/91576_2021_2022.json,85,86,0.197,0.2522
91576,KEY,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/91576_2022_2023.json,157,127,0.1007,0.4278
56873,KR,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/56873_2015_2016.json,17,15,0.9515,0.2361
56873,KR,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/56873_2016_2017.json,15,15,0.9788,0.2083
56873,KR,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/56873_2017_2018.json,21,17,0.8007,0.2763
56873,KR,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/56873_2018_2019.json,5,5,0.9941,0.0658
55529,KMB,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/55529_2018_2019.json,17,10,0.1044,0.2024
55529,KMB,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/55529_2019_2020.json,31,11,0.1659,0.2981
55529,KMB,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/55529_2020_2021.json,19,24,0.7182,0.1919
55529,KMB,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/55529_2021_2022.json,42,27,0.2302,0.3684
55529,KMB,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/55529_2022_2023.json,71,51,0.1225,0.5299
785786,NNN,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/785786_2015_2016.json,84,65,0.3093,0.3043
785786,NNN,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/785786_2016_2017.json,88,82,0.4084,0.3121
785786,NNN,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/785786_2017_2018.json,117,100,0.4627,0.3913
785786,NNN,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/785786_2018_2019.json,75,73,0.5601,0.2492
785786,NNN,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/785786_2019_2020.json,177,143,0.0512,0.5284
785786,NNN,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/785786_2020_2021.json,127,108,0.2988,0.3588
785786,NNN,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/785786_2021_2022.json,114,144,0.0726,0.3519
785786,NNN,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/785786_2022_2023.json,103,99,0.4507,0.314
109198,TJX,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/109198_2015_2016.json,1562,83,0.0709,0.9243
109198,TJX,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/109198_2016_2017.json,861,993,0.3439,0.5676
109198,TJX,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/109198_2017_2018.json,116,1408,0.0413,0.5156
109198,TJX,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/109198_2018_2019.json,111,120,0.0357,0.5139
109198,TJX,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/109198_2019_2020.json,77,60,0.5967,0.3305
109198,TJX,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/109198_2020_2021.json,161,145,0.0533,0.6466
109198,TJX,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/109198_2021_2022.json,123,114,0.3466,0.4767
109198,TJX,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/109198_2022_2023.json,132,130,0.1765,0.5077
1099590,LNG,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/1099590_2015_2016.json,667,1975,0.0046,0.9896
1099590,LNG,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1099590_2016_2017.json,186,224,0.1553,0.2925
1099590,LNG,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1099590_2017_2018.json,117,138,0.3443,0.1918
1099590,LNG,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1099590_2018_2019.json,183,253,0.1406,0.3389
1099590,LNG,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1099590_2019_2020.json,1442,344,0.0065,0.8803
1099590,LNG,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1099590_2020_2021.json,182,1395,0.0396,0.4272
1099590,LNG,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1099590_2021_2022.json,198,198,0.2884,0.4659
1099590,LNG,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1099590_2022_2023.json,256,186,0.0901,0.5172
783325,WEC,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/783325_2015_2016.json,282,20,0.0104,0.993
783325,WEC,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/783325_2016_2017.json,74,81,0.4812,0.2671
783325,WEC,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/783325_2017_2018.json,106,86,0.4585,0.3569
783325,WEC,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/783325_2018_2019.json,102,101,0.5269,0.3423
783325,WEC,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/783325_2019_2020.json,71,83,0.2783,0.2483
783325,WEC,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/783325_2020_2021.json,129,98,0.2466,0.4069
783325,WEC,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/783325_2021_2022.json,127,94,0.365,0.3629
783325,WEC,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/783325_2022_2023.json,1288,349,0.01,0.9992
816761,TDC,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/816761_2015_2016.json,58,34,0.8561,0.2205
816761,TDC,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/816761_2016_2017.json,63,47,0.852,0.2258
816761,TDC,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/816761_2017_2018.json,130,140,0.1838,0.4815
816761,TDC,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/816761_2018_2019.json,146,151,0.1762,0.5509
816761,TDC,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/816761_2019_2020.json,107,151,0.1853,0.4842
816761,TDC,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/816761_2020_2021.json,102,82,0.3974,0.4232
816761,TDC,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/816761_2021_2022.json,109,103,0.478,0.4413
816761,TDC,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/816761_2022_2023.json,78,73,0.6638,0.3095
320193,AAPL,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/320193_2015_2016.json,43,45,0.2286,0.1558
320193,AAPL,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/320193_2016_2017.json,61,62,0.8048,0.2218
320193,AAPL,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/320193_2017_2018.json,139,126,0.2801,0.4826
320193,AAPL,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/320193_2018_2019.json,101,107,0.3727,0.3582
320193,AAPL,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/320193_2019_2020.json,80,57,0.4955,0.2623
320193,AAPL,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/320193_2020_2021.json,180,159,0.0571,0.5521
320193,AAPL,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/320193_2021_2022.json,87,70,0.037,0.2536
320193,AAPL,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/320193_2022_2023.json,84,103,0.1728,0.2593
909832,COST,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/909832_2015_2016.json,4,2,0.805,0.4
909832,COST,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/909832_2016_2017.json,8,4,0.6871,0.5714
909832,COST,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/909832_2017_2018.json,171,0,0.0084,0.9243
909832,COST,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/909832_2018_2019.json,75,70,0.5335,0.3947
909832,COST,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/909832_2019_2020.json,104,75,0.2103,0.4749
909832,COST,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/909832_2020_2021.json,74,77,0.6694,0.3426
909832,COST,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/909832_2021_2022.json,22,30,0.4659,0.1058
909832,COST,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/909832_2022_2023.json,52,51,0.4873,0.2488
920148,LH,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/920148_2015_2016.json,244,202,0.1397,0.7284
920148,LH,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/920148_2016_2017.json,229,189,0.5392,0.609
920148,LH,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/920148_2017_2018.json,143,134,0.5644,0.3714
920148,LH,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/920148_2018_2019.json,87,91,0.8385,0.2289
920148,LH,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/920148_2019_2020.json,103,94,0.7959,0.2648
920148,LH,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/920148_2020_2021.json,179,148,0.2027,0.4262
920148,LH,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/920148_2021_2022.json,91,87,0.6491,0.2146
920148,LH,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/920148_2022_2023.json,126,143,0.0269,0.3096
898173,ORLY,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/898173_2015_2016.json,27,23,0.5297,0.2432
898173,ORLY,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/898173_2016_2017.json,29,27,0.5081,0.2566
898173,ORLY,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/898173_2017_2018.json,26,19,0.8145,0.2167
898173,ORLY,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/898173_2018_2019.json,9,10,0.8275,0.0756
27419,TGT,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/27419_2015_2016.json,51,74,0.296,0.3984
27419,TGT,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/27419_2016_2017.json,69,65,0.2999,0.5227
27419,TGT,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/27419_2017_2018.json,63,71,0.4062,0.5081
27419,TGT,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/27419_2018_2019.json,67,65,0.4529,0.5317
27419,TGT,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/27419_2019_2020.json,46,42,0.5494,0.3538
27419,TGT,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/27419_2020_2021.json,56,28,0.6352,0.3544
27419,TGT,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/27419_2021_2022.json,90,102,0.5635,0.6164
27419,TGT,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/27419_2022_2023.json,131,120,0.1032,0.8344
914208,IVZ,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/914208_2015_2016.json,105,83,0.5463,0.2901
914208,IVZ,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/914208_2016_2017.json,180,122,0.5929,0.4286
914208,IVZ,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/914208_2017_2018.json,93,91,0.473,0.2204
914208,IVZ,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/914208_2018_2019.json,116,85,0.2729,0.2561
914208,IVZ,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/914208_2019_2020.json,148,161,0.6131,0.3364
914208,IVZ,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/914208_2020_2021.json,135,179,0.1623,0.3409
914208,IVZ,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/914208_2021_2022.json,142,170,0.4228,0.3859
914208,IVZ,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/914208_2022_2023.json,205,177,0.2228,0.5177
813672,CDNS,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/813672_2015_2016.json,95,105,0.5013,0.273
813672,CDNS,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/813672_2016_2017.json,93,78,0.4909,0.2562
813672,CDNS,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/813672_2017_2018.json,89,78,0.4476,0.238
813672,CDNS,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/813672_2018_2019.json,101,97,0.5876,0.2672
813672,CDNS,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/813672_2019_2020.json,88,81,0.4471,0.2286
813672,CDNS,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/813672_2020_2021.json,119,126,0.2465,0.3148
813672,CDNS,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/813672_2021_2022.json,138,125,0.2861,0.3529
813672,CDNS,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/813672_2022_2023.json,141,147,0.0934,0.3662
100517,UAL,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/100517_2015_2016.json,73,96,0.2289,0.3106
100517,UAL,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/100517_2016_2017.json,87,88,0.0652,0.3718
100517,UAL,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/100517_2017_2018.json,50,44,0.3371,0.2075
100517,UAL,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/100517_2018_2019.json,248,192,0.0193,0.8378
100517,UAL,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/100517_2019_2020.json,162,91,0.3696,0.439
100517,UAL,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/100517_2020_2021.json,259,139,0.1015,0.5297
100517,UAL,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/100517_2021_2022.json,250,385,0.0234,0.7062
100517,UAL,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/100517_2022_2023.json,124,108,0.1095,0.3351
943819,RMD,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/943819_2018_2019.json,119,91,0.3814,0.3115
943819,RMD,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/943819_2019_2020.json,158,130,0.0286,0.3854
943819,RMD,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/943819_2020_2021.json,192,139,0.0299,0.4085
943819,RMD,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/943819_2021_2022.json,174,141,0.1124,0.3353
943819,RMD,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/943819_2022_2023.json,165,160,0.5116,0.3161
743316,MXIM,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/743316_2015_2016.json,37,29,0.3519,0.151
743316,MXIM,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/743316_2016_2017.json,49,49,0.2985,0.2
743316,MXIM,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/743316_2017_2018.json,57,47,0.5628,0.2235
743316,MXIM,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/743316_2018_2019.json,65,50,0.3397,0.2407
743316,MXIM,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/743316_2019_2020.json,67,45,0.0569,0.2287
743316,MXIM,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/743316_2020_2021.json,62,51,0.2001,0.2039
96943,TFX,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/96943_2015_2016.json,86,86,0.4945,0.2997
96943,TFX,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/96943_2016_2017.json,98,81,0.602,0.3224
96943,TFX,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/96943_2017_2018.json,86,94,0.1971,0.2905
